latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
18.10528,-92.76738,312.59,0.48,0.4,2026-08-29,0807,N20,nominal,2.0NRT,293.14,1.89,N
41.36619,-84.92508,313.97,0.49,0.4,2026-08-29,0801,N20,nominal,2.0NRT,285,1.97,N
18.10245,-92.77254,328.04,0.48,0.4,2026-08-29,0807,N20,nominal,2.0NRT,293.34,1.89,N
41.36504,-84.91939,314.06,0.49,0.4,2026-08-29,0801,N20,nominal,2.0NRT,287.2,1.97,N
18.07513,-93.04454,304.48,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,292.89,0.49,N
41.95383,-88.14275,302.91,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,287.86,0.5,N
18.06843,-93.09055,308.25,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.45,1.18,N
42.38366,-91.14116,301.99,0.4,0.37,2026-08-29,0801,N20,nominal,2.0NRT,286.83,0.62,N
18.06637,-93.09986,325.51,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.83,2.38,N
40.31071,-80.60578,317.2,0.54,0.51,2026-08-29,0801,N20,nominal,2.0NRT,288.79,2.55,N
18.04157,-93.06441,326.93,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,294.19,1.71,N
42.2289,-90.61137,296.82,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,284.95,0.4,N
41.6417,-87.13953,325.57,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,276.93,1.76,N
18.06753,-93.30968,315.28,0.45,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.32,1.8,N
41.64081,-87.13467,299.44,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,276.77,1.76,N
18.00447,-93.05182,306.96,0.47,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.34,0.59,N
41.63834,-87.14062,320.28,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,277.33,1.76,N
18.00334,-93.08786,329.49,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.84,3.68,N
41.63746,-87.13577,323.62,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,276.81,1.76,N
17.8979,-92.48857,333.03,0.5,0.41,2026-08-29,0807,N20,nominal,2.0NRT,293.24,7.32,N
41.63657,-87.13091,310.59,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,276.45,1.65,N
18.50948,-96.14539,325.26,0.38,0.36,2026-08-29,0807,N20,nominal,2.0NRT,287.45,1.98,N
41.68238,-87.42254,322.8,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,278.09,1.67,N
17.8942,-92.48929,330.81,0.5,0.41,2026-08-29,0807,N20,nominal,2.0NRT,293.74,7.32,N
41.68324,-87.42732,301.93,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,274.49,1.21,N
18.5089,-96.14179,311.08,0.38,0.36,2026-08-29,0807,N20,nominal,2.0NRT,283.95,1.98,N
41.68152,-87.41775,307.85,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,278.7,1.67,N
18.50618,-96.14598,303.6,0.38,0.36,2026-08-29,0807,N20,nominal,2.0NRT,284.32,1.26,N
41.67818,-87.41882,308.37,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,278.8,1.36,N
17.87942,-92.4922,321.79,0.5,0.41,2026-08-29,0807,N20,nominal,2.0NRT,292.12,4.2,N
41.62828,-87.14386,301.49,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,276.75,0.95,N
17.87859,-92.48758,327.42,0.5,0.41,2026-08-29,0807,N20,nominal,2.0NRT,293.71,4.2,N
41.67744,-87.43423,322.19,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,276.04,2.52,N
18.00813,-93.45103,337.62,0.45,0.39,2026-08-29,0807,N20,nominal,2.0NRT,294.36,9.19,N
41.67611,-87.43211,303.72,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,276.34,0.77,N
18.13933,-94.35566,298.44,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,275.12,1.14,N
41.67277,-87.43316,304.02,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,275.88,0.77,N
18.13593,-94.3563,325.14,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,275.83,1.14,N
41.67107,-87.42358,316.22,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,275.54,1.56,N
18.13657,-94.36016,304.99,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,276.74,1.3,N
41.67121,-87.46401,305.41,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,274.62,0.72,N
18.4115,-96.21442,304.37,0.38,0.36,2026-08-29,0807,N20,nominal,2.0NRT,288.79,1.03,N
41.67036,-87.45924,299.22,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,275.31,0.72,N
17.90306,-93.18145,329.57,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,294.14,12.84,N
41.6644,-87.4257,301.23,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,277.23,0.65,N
17.84799,-92.86707,323.18,0.48,0.4,2026-08-29,0807,N20,nominal,2.0NRT,293.52,3.09,N
41.66354,-87.42089,298.85,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,277.47,0.65,N
18.11116,-94.39663,313.69,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,277.24,1.11,N
41.66375,-87.48154,295.1,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,275.7,0.27,N
17.90381,-93.18575,310.51,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,292.57,12.84,N
41.64011,-87.40807,319.75,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,278.78,2.47,N
41.62214,-87.32742,324.93,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,275.54,3.37,N
17.90024,-93.18644,331.61,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.96,12.84,N
41.623,-87.33223,298.84,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,274.44,1.55,N
17.89949,-93.18214,323.34,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,297.24,12.84,N
41.6188,-87.3285,334.64,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,276.46,3.37,N
41.62914,-87.38621,301.02,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,275.99,0.55,N
17.84905,-92.89442,310.15,0.48,0.4,2026-08-29,0807,N20,nominal,2.0NRT,292.51,1.01,N
41.62225,-87.34775,299.73,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,275.16,0.66,N
41.61966,-87.33332,315.45,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,274.39,1.55,N
17.8931,-93.18781,337.87,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.99,8.93,N
41.61546,-87.32957,324.7,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,275.98,3.07,N
39.43636,-77.97516,303.94,0.39,0.59,2026-08-29,0801,N20,nominal,2.0NRT,289.1,1.05,N
17.89235,-93.1835,324.64,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,294.52,8.93,N
39.43444,-77.97626,306.34,0.39,0.59,2026-08-29,0801,N20,nominal,2.0NRT,288.64,1.04,N
17.89028,-93.19279,332.82,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,294.49,9.57,N
41.64753,-88.05606,302.07,0.4,0.37,2026-08-29,0801,N20,nominal,2.0NRT,291.97,1.65,N
41.11943,-85.35139,328.41,0.48,0.4,2026-08-29,0801,N20,nominal,2.0NRT,289.6,4.55,N
17.85802,-93.1144,308.02,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.98,1.29,N
41.54011,-87.60242,297.4,0.4,0.37,2026-08-29,0801,N20,nominal,2.0NRT,283.48,0.38,N
17.94103,-93.67161,332.8,0.44,0.38,2026-08-29,0807,N20,nominal,2.0NRT,290.71,3.35,N
41.54185,-87.63199,302.74,0.4,0.37,2026-08-29,0801,N20,nominal,2.0NRT,286.04,0.77,N
41.43551,-87.17873,298.43,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,285.32,0.48,N
17.84445,-93.12149,335.62,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,294.24,5.64,N
41.77439,-89.60711,320.82,0.38,0.36,2026-08-29,0801,N20,nominal,2.0NRT,288.65,1.61,N
41.41547,-88.18587,306.25,0.4,0.37,2026-08-29,0801,N20,nominal,2.0NRT,293.72,1.29,N
17.84368,-93.11716,328.77,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,297.16,22.83,N
41.41467,-88.18123,304.22,0.4,0.37,2026-08-29,0801,N20,nominal,2.0NRT,294.18,1.46,N
41.18044,-87.85869,329.1,0.4,0.37,2026-08-29,0801,N20,nominal,2.0NRT,291.1,2.37,N
17.84291,-93.11283,308.19,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,292.77,22.83,N
41.32988,-89.07986,305.72,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,290.99,0.44,N
17.91094,-93.51994,329.18,0.45,0.39,2026-08-29,0807,N20,nominal,2.0NRT,292.61,4.51,N
41.51288,-90.54011,301.72,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,286.53,0.55,N
40.934,-87.33349,302.57,0.42,0.37,2026-08-29,0801,N20,nominal,2.0NRT,286.23,0.54,N
17.84087,-93.12218,331.86,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,297.36,26.09,N
40.92815,-87.34045,314.6,0.41,0.37,2026-08-29,0801,N20,nominal,2.0NRT,287.74,1.93,N
41.48379,-90.82485,317.11,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,288,1.32,N
17.8401,-93.11786,332.23,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,299.03,15.58,N
41.4831,-90.82024,298.57,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,285.71,0.84,N
41.46323,-90.68691,300.19,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,285.36,0.59,N
17.91167,-93.52408,317.83,0.44,0.39,2026-08-29,0807,N20,nominal,2.0NRT,291.42,4.51,N
41.48118,-90.83032,317.97,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,286.64,1.32,N
40.73339,-86.43516,309.2,0.44,0.39,2026-08-29,0801,N20,nominal,2.0NRT,288.48,1.4,N
17.83933,-93.11353,304.89,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,292.52,15.58,N
39.73188,-82.14703,307.4,0.47,0.48,2026-08-29,0801,N20,nominal,2.0NRT,287.47,0.87,N
17.9269,-93.63197,328.18,0.44,0.38,2026-08-29,0807,N20,nominal,2.0NRT,272.81,2.55,N
41.37019,-91.11372,299.92,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,285.03,0.41,N
40.93259,-88.65283,305.54,0.39,0.36,2026-08-29,0801,N20,nominal,2.0NRT,288.45,0.63,N
17.83652,-93.11855,312.23,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.09,15.58,N
39.37036,-81.52782,300.07,0.51,0.5,2026-08-29,0801,N20,nominal,2.0NRT,288.73,0.56,N
17.92251,-93.75801,326.02,0.44,0.38,2026-08-29,0807,N20,nominal,2.0NRT,279.79,2.15,N
41.24817,-93.36057,298.31,0.44,0.38,2026-08-29,0801,N20,nominal,2.0NRT,287.49,0.34,N
39.08607,-82.33128,301.26,0.48,0.48,2026-08-29,0801,N20,nominal,2.0NRT,288.71,0.89,N
17.9232,-93.76208,301.24,0.44,0.38,2026-08-29,0807,N20,nominal,2.0NRT,279.21,1.83,N
39.48568,-84.36234,305.63,0.56,0.43,2026-08-29,0801,N20,nominal,2.0NRT,290.08,1.81,N
17.75931,-92.91885,333.38,0.48,0.4,2026-08-29,0807,N20,nominal,2.0NRT,294.78,4.5,N
39.97767,-86.83558,313.89,0.44,0.38,2026-08-29,0801,N20,nominal,2.0NRT,291.22,2.13,N
39.97422,-86.83668,322.26,0.44,0.38,2026-08-29,0801,N20,nominal,2.0NRT,290.14,3.18,N
17.79092,-93.12106,329.6,0.46,0.39,2026-08-29,0807,N20,nominal,2.0NRT,293.35,3.73,N
39.48071,-84.37766,320.9,0.56,0.43,2026-08-29,0801,N20,nominal,2.0NRT,291.09,3.02,N
17.75569,-92.91956,330.54,0.48,0.4,2026-08-29,0807,N20,nominal,2.0NRT,294.7,5.87,N
39.47326,-84.4006,311.48,0.56,0.43,2026-08-29,0801,N20,nominal,2.0NRT,292.9,2.13,N
17.75051,-92.91138,329.12,0.48,0.4,2026-08-29,0807,N20,nominal,2.0NRT,294.02,8.19,N
39.87733,-86.48409,306.59,0.45,0.39,2026-08-29,0801,N20,nominal,2.0NRT,290.92,1.75,N
41.419,-99.12013,302.3,0.53,0.5,2026-08-29,0801,N20,nominal,2.0NRT,250.65,2.73,N
18.00952,-94.56483,304.63,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,284.61,0.61,N
41.41574,-99.11978,301.73,0.53,0.5,2026-08-29,0801,N20,nominal,2.0NRT,249.56,2.97,N
17.98616,-94.5297,299.98,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,281.13,0.66,N
40.44941,-92.76554,295.46,0.42,0.37,2026-08-29,0803,N20,nominal,2.0NRT,282.54,0.31,N
17.98551,-94.52586,301.34,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,281.26,0.68,N
40.4763,-93.02247,302.87,0.42,0.38,2026-08-29,0803,N20,nominal,2.0NRT,289.22,0.51,N
17.97535,-94.52772,320.73,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,281.69,2.93,N
40.08679,-90.40683,305.44,0.38,0.36,2026-08-29,0803,N20,nominal,2.0NRT,289.54,0.4,N
38.59692,-82.83192,317.07,0.46,0.47,2026-08-29,0803,N20,nominal,2.0NRT,293.75,1.97,N
17.97066,-94.52068,303.37,0.41,0.37,2026-08-29,0807,N20,nominal,2.0NRT,280.24,2.01,N
38.83695,-84.23831,339.05,0.39,0.44,2026-08-29,0803,N20,nominal,2.0NRT,295.07,3.57,N
17.73988,-93.81165,300.66,0.44,0.38,2026-08-29,0807,N20,nominal,2.0NRT,286.6,0.59,N
38.83308,-84.23981,304.58,0.39,0.44,2026-08-29,0803,N20,nominal,2.0NRT,290.44,3.57,N
17.65741,-93.36123,309.63,0.45,0.39,2026-08-29,0807,N20,nominal,2.0NRT,290.17,1.12,N
38.83571,-84.24212,325.08,0.39,0.44,2026-08-29,0803,N20,nominal,2.0NRT,290.39,3.52,N
38.83476,-84.23764,329.94,0.39,0.44,2026-08-29,0803,N20,nominal,2.0NRT,294.81,3.52,N
38.6213,-83.66979,301.93,0.42,0.45,2026-08-29,0803,N20,nominal,2.0NRT,289.81,0.81,N
38.59638,-83.98112,307.64,0.4,0.45,2026-08-29,0803,N20,nominal,2.0NRT,287.92,1.01,N
38.76378,-84.99582,304.08,0.54,0.42,2026-08-29,0803,N20,nominal,2.0NRT,290.86,1.9,N
38.7588,-84.99128,309.73,0.54,0.42,2026-08-29,0803,N20,nominal,2.0NRT,291.52,1.68,N
38.75506,-84.99275,310.62,0.54,0.42,2026-08-29,0803,N20,nominal,2.0NRT,289.78,1.17,N
37.46132,-79.99462,300.06,0.35,0.56,2026-08-29,0803,N20,nominal,2.0NRT,289.14,0.42,N
39.67771,-91.3176,299.13,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,288.28,0.6,N
38.99818,-87.72527,308.59,0.42,0.38,2026-08-29,0803,N20,nominal,2.0NRT,294.8,2.2,N
38.99479,-87.72631,302.71,0.42,0.38,2026-08-29,0803,N20,nominal,2.0NRT,291.06,0.8,N
38.9905,-87.72254,313.66,0.42,0.38,2026-08-29,0803,N20,nominal,2.0NRT,289.3,0.8,N
39.81242,-93.09571,312,0.42,0.38,2026-08-29,0803,N20,nominal,2.0NRT,287.26,1.42,N
39.57436,-91.72324,299.25,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,288.12,0.33,N
37.40894,-81.38768,306.98,0.58,0.52,2026-08-29,0803,N20,nominal,2.0NRT,287.37,1.84,N
37.40901,-81.38798,309.74,0.58,0.52,2026-08-29,0803,N20,nominal,2.0NRT,287.5,1.92,N
38.21441,-85.21181,303.31,0.54,0.42,2026-08-29,0803,N20,nominal,2.0NRT,288.7,1.04,N
37.63664,-83.17573,329.43,0.47,0.47,2026-08-29,0803,N20,nominal,2.0NRT,290.55,2.94,N
38.36946,-87.02017,301.95,0.45,0.39,2026-08-29,0803,N20,nominal,2.0NRT,277.19,0.88,N
38.8399,-90.06464,305.35,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,294.47,0.97,N
38.83663,-90.06551,308.26,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,294.34,0.97,N
38.83591,-90.06113,304.97,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,294.27,0.97,N
38.82107,-90.01304,301.63,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,290.31,0.43,N
37.62772,-84.30091,305.56,0.41,0.45,2026-08-29,0803,N20,nominal,2.0NRT,288.72,1.08,N
38.00638,-86.14277,320,0.5,0.41,2026-08-29,0803,N20,nominal,2.0NRT,291.53,2.54,N
37.62856,-84.30188,304.34,0.41,0.45,2026-08-29,0803,N20,nominal,2.0NRT,288.52,0.53,N
38.00474,-86.14367,330,0.5,0.41,2026-08-29,0803,N20,nominal,2.0NRT,292.14,3.62,N
38.69746,-90.13464,327.27,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,295.35,2,N
38.69675,-90.13026,315.67,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,296.6,2,N
38.6949,-90.13988,307.01,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,293.31,0.93,N
38.69419,-90.13551,305.34,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,293.26,0.74,N
38.69348,-90.13113,312,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,292.59,0.74,N
38.69305,-90.1495,310.96,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,293.4,1.64,N
38.69234,-90.14513,307.26,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,292.32,0.93,N
38.69163,-90.14075,308.81,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,291.99,0.93,N
38.73993,-90.46063,305.93,0.38,0.36,2026-08-29,0803,N20,nominal,2.0NRT,290.71,0.63,N
39.21545,-93.84778,309.36,0.44,0.38,2026-08-29,0803,N20,nominal,2.0NRT,288.62,1.34,N
39.11629,-93.83496,302.63,0.43,0.38,2026-08-29,0803,N20,nominal,2.0NRT,288.26,0.94,N
36.31605,-79.68703,312.6,0.38,0.59,2026-08-29,0803,N20,nominal,2.0NRT,282.77,2.29,N
37.89706,-86.85754,322.41,0.47,0.4,2026-08-29,0803,N20,nominal,2.0NRT,290.57,2.52,N
38.69979,-92.71458,303.07,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,287.69,0.69,N
38.69914,-92.70997,300.15,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,288.53,0.73,N
38.7308,-93.21973,300.65,0.41,0.37,2026-08-29,0803,N20,nominal,2.0NRT,285.29,0.83,N
39.65348,-104.70771,296.08,0.51,0.66,2026-08-29,0803,N20,nominal,2.0NRT,283.73,0.36,N
38.56082,-92.67942,300.16,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,287.13,0.32,N
38.18036,-90.33849,313.92,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,293.09,1.34,N
36.97271,-84.58411,302.58,0.41,0.45,2026-08-29,0803,N20,nominal,2.0NRT,290.89,0.25,N
38.00846,-90.08228,323.82,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,293.62,2.24,N
37.97532,-90.06831,317.45,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,293.21,1.61,N
37.96693,-90.07964,323.68,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,292.21,2.29,N
38.38084,-92.82,296.27,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,285.21,0.52,N
38.22174,-91.73375,306.01,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,289.51,0.53,N
37.40369,-87.411,303.77,0.45,0.39,2026-08-29,0803,N20,nominal,2.0NRT,289.94,0.64,N
38.1611,-92.14761,301.35,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,287.67,0.46,N
38.76786,-97.62833,338.34,0.42,0.45,2026-08-29,0803,N20,nominal,2.0NRT,292.13,10.93,N
36.8757,-85.65698,301.12,0.55,0.42,2026-08-29,0803,N20,nominal,2.0NRT,290.16,0.56,N
37.2169,-87.66416,308.4,0.45,0.39,2026-08-29,0803,N20,nominal,2.0NRT,289.76,0.54,N
38.03037,-92.91499,299.12,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,288.57,0.28,N
37.21829,-88.88068,303.74,0.41,0.37,2026-08-29,0803,N20,nominal,2.0NRT,291.51,1.17,N
37.02433,-87.9484,311.78,0.44,0.38,2026-08-29,0803,N20,nominal,2.0NRT,290.85,0.85,N
35.34273,-80.82762,302.93,0.35,0.57,2026-08-29,0803,N20,nominal,2.0NRT,274.95,0.65,N
36.20823,-84.99297,320.06,0.4,0.44,2026-08-29,0803,N20,nominal,2.0NRT,288.82,2.23,N
35.97844,-83.95625,319.46,0.46,0.47,2026-08-29,0803,N20,nominal,2.0NRT,292.05,2.3,N
37.79536,-96.87305,304.78,0.56,0.43,2026-08-29,0803,N20,nominal,2.0NRT,291.65,1.98,N
35.74297,-84.39714,320.28,0.44,0.46,2026-08-29,0803,N20,nominal,2.0NRT,290.81,2.31,N
36.7078,-90.42517,304.39,0.39,0.36,2026-08-29,0803,N20,nominal,2.0NRT,290.56,0.28,N
36.69362,-91.67387,314.93,0.38,0.36,2026-08-29,0803,N20,nominal,2.0NRT,291.47,2.05,N
35.51549,-86.51192,316.33,0.53,0.42,2026-08-29,0803,N20,nominal,2.0NRT,290.35,2.02,N
35.94662,-89.71534,307.61,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,295.01,1.81,N
35.94252,-89.71183,308.26,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,293.83,1.28,N
35.93918,-89.71271,307.83,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,295.13,2.36,N
35.93584,-89.71357,336.29,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,295.25,2.36,N
35.7283,-88.81065,318.28,0.43,0.38,2026-08-29,0803,N20,nominal,2.0NRT,293.52,1.89,N
35.88982,-89.77908,322.29,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,294.78,5.82,N
35.89058,-89.78345,318.08,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,293.05,4,N
37.18293,-101.38418,301.33,0.32,0.54,2026-08-29,0803,N20,nominal,2.0NRT,287.3,0.65,N
35.64882,-89.93409,315.88,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,293.89,1.59,N
36.16249,-93.26101,300.93,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,288.6,0.45,N
35.611,-89.94646,307.26,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,294.33,0.98,N
36.67138,-97.78234,312.61,0.4,0.44,2026-08-29,0803,N20,nominal,2.0NRT,290.64,0.96,N
35.79458,-91.74567,306.22,0.38,0.36,2026-08-29,0803,N20,nominal,2.0NRT,291.52,0.98,N
36.52032,-97.84001,326.18,0.4,0.44,2026-08-29,0803,N20,nominal,2.0NRT,293.91,2.51,N
36.194,-95.81218,310.35,0.48,0.4,2026-08-29,0803,N20,nominal,2.0NRT,295.15,1.59,N
35.21838,-90.04903,304.05,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,292.14,0.44,N
34.6426,-87.09031,310.49,0.51,0.41,2026-08-29,0803,N20,nominal,2.0NRT,293.76,1.85,N
34.63781,-87.08595,310.99,0.51,0.41,2026-08-29,0803,N20,nominal,2.0NRT,294.53,1.85,N
34.87739,-88.42662,309.12,0.45,0.39,2026-08-29,0803,N20,nominal,2.0NRT,292,0.89,N
34.80284,-88.32495,302.89,0.45,0.39,2026-08-29,0803,N20,nominal,2.0NRT,291.15,1.48,N
34.34441,-86.10136,301.34,0.39,0.44,2026-08-29,0803,N20,nominal,2.0NRT,290.84,0.24,N
35.0452,-90.16405,316.57,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,294.11,1.48,N
34.98413,-90.04158,305.23,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,294.26,0.95,N
34.98338,-90.03725,309.18,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,294.31,0.95,N
34.73495,-88.86275,329.08,0.44,0.38,2026-08-29,0803,N20,nominal,2.0NRT,291,6.07,N
33.62593,-85.06585,301.63,0.45,0.47,2026-08-29,0803,N20,nominal,2.0NRT,290.8,0.65,N
35.38585,-95.29515,308.73,0.45,0.39,2026-08-29,0803,N20,nominal,2.0NRT,293.95,0.92,N
35.3823,-95.29576,305.48,0.45,0.39,2026-08-29,0803,N20,nominal,2.0NRT,293.99,0.92,N
34.06314,-87.44474,323.86,0.51,0.41,2026-08-29,0803,N20,nominal,2.0NRT,292.44,2.19,N
34.35901,-89.09012,309.22,0.43,0.38,2026-08-29,0803,N20,nominal,2.0NRT,291.55,0.81,N
35.95343,-101.88148,304.57,0.33,0.55,2026-08-29,0803,N20,nominal,2.0NRT,294.01,1.07,N
34.43463,-89.64835,302.82,0.41,0.37,2026-08-29,0803,N20,nominal,2.0NRT,292.28,0.4,N
34.22229,-88.94357,305.74,0.44,0.38,2026-08-29,0803,N20,nominal,2.0NRT,292.02,0.78,N
35.90605,-105.8101,300.7,0.55,0.68,2026-08-29,0803,N20,nominal,2.0NRT,284.09,1.32,N
35.90317,-105.81254,299,0.55,0.68,2026-08-29,0803,N20,nominal,2.0NRT,283.76,0.79,N
33.5839,-86.77842,305.49,0.55,0.43,2026-08-29,0803,N20,nominal,2.0NRT,293.41,1.1,N
33.54411,-86.80243,305.9,0.55,0.43,2026-08-29,0803,N20,nominal,2.0NRT,293.26,1.32,N
33.53459,-86.75605,318.09,0.56,0.43,2026-08-29,0803,N20,nominal,2.0NRT,293.94,2.51,N
33.95815,-89.20081,327.93,0.43,0.38,2026-08-29,0803,N20,nominal,2.0NRT,292.9,2.57,N
33.4856,-86.93664,306.98,0.55,0.42,2026-08-29,0803,N20,nominal,2.0NRT,293.07,1.1,N
34.16958,-90.62156,302.91,0.4,0.37,2026-08-29,0803,N20,nominal,2.0NRT,291.32,0.47,N
35.5377,-104.25893,352.1,0.45,0.63,2026-08-29,0803,N20,nominal,2.0NRT,292.44,6.15,N
35.53794,-104.26363,301.47,0.45,0.63,2026-08-29,0803,N20,nominal,2.0NRT,289.71,4.01,N
35.53188,-104.25914,335.97,0.45,0.63,2026-08-29,0803,N20,nominal,2.0NRT,291.92,6.15,N
35.53211,-104.26376,310.1,0.45,0.63,2026-08-29,0803,N20,nominal,2.0NRT,289.79,4.01,N
35.52606,-104.25941,305.02,0.45,0.63,2026-08-29,0803,N20,nominal,2.0NRT,290.31,1.54,N
35.53783,-104.2575,346.2,0.45,0.63,2026-08-29,0803,N20,nominal,2.0NRT,292.45,3.88,N
35.53809,-104.26212,309.14,0.45,0.63,2026-08-29,0803,N20,nominal,2.0NRT,289.98,3.88,N
